,xy,yf,prob
24377,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24378,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24379,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24380,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24381,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24382,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24383,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24384,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24385,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24386,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24387,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24388,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24389,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24390,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24391,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24392,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24393,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24394,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24395,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24396,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24397,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24398,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24399,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24400,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24401,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24402,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24403,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24404,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24405,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24406,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24407,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24408,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24409,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24410,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",1,0.029411764705882353
24411,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24412,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24413,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24414,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24415,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24416,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)",0,0.029411764705882353
24417,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24418,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24419,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24420,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24421,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24422,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24423,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24424,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24425,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24426,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24427,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24428,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24429,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24430,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24431,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24432,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24433,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24434,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24435,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24436,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24437,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24438,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24439,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24440,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24441,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24442,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24443,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24444,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24445,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24446,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24447,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24448,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24449,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24450,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24451,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24452,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24453,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24454,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24455,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24456,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24457,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24458,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24459,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24460,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24461,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24462,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24463,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24464,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24465,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24466,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24467,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24468,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24469,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24470,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24471,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24472,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24473,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24474,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24475,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24476,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24477,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24478,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24479,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24480,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24481,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24482,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24483,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24484,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24485,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24486,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24487,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24488,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24489,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24490,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24491,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24492,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24493,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24494,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24495,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24496,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24497,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24498,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24499,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24500,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24501,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24502,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24503,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24504,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24505,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24506,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24507,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24508,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24509,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24510,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24511,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24512,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24513,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24514,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24515,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24516,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24517,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24518,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24519,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24520,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24521,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24522,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24523,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24524,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24525,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24526,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24527,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24528,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24529,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24530,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24531,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24532,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24533,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24534,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24535,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24536,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24537,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24538,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24539,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24540,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24541,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24542,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24543,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24544,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24545,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24546,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24547,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24548,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24549,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24550,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24551,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24552,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24553,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24554,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24555,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",1,0.01282051282051282
24556,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24557,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24558,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24559,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24560,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24561,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",1,0.01282051282051282
24562,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24563,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24564,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24565,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24566,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24567,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24568,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24569,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24570,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24571,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24572,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.01282051282051282
24573,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24574,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24575,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24576,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24577,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24578,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24579,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24580,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24581,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24582,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24583,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24584,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24585,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24586,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24587,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24588,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24589,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.0
24590,"(1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1)",0,0.0
24591,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24592,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24593,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24594,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24595,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24596,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24597,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24598,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24599,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24600,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24601,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24602,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24603,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24604,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24605,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24606,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24607,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24608,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24609,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24610,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24611,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24612,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24613,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24614,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24615,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24616,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24617,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24618,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24619,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24620,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24621,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24622,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24623,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24624,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24625,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24626,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24627,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24628,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24629,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24630,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24631,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24632,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24633,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24634,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24635,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
24636,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.0
